line_id,ord_id,ord_type,prod_id,quan,u_price,disc_pct,ret_q,ret_dt,rcv_q,rcv_dt,qual_rt,status,crt_dt
2347,191,PO,43,84,107.1655965,0.67,0,,,,,Pending,2025-01-29
2348,376,SO,29,8,222.6881258,0.62,0,,,,,Completed,2025-01-29
2349,491,SO,5,56,460.9252513,0.14,0,,,,,Pending,2025-01-29
2350,241,PO,73,8,645.5116004,0.02,0,,,,,Completed,2025-01-29
2351,203,SO,65,35,456.3876937,0.60,0,,,,,Completed,2025-01-29
2352,458,PO,18,87,568.8598159,0.79,0,,,,,Draft,2025-06-14
2353,375,PO,12,99,800.8920374,0.89,0,,,,,Pending,2025-06-14
2354,488,SO,16,89,520.4988431,0.29,0,,,,,Received,2025-06-14
2355,300,SO,39,74,758.6961461,0.03,0,,,,,Received,2025-05-16
2356,143,SO,81,26,729.643383,0.83,0,,,,,Cancelled,2025-05-16
2357,372,SO,3,46,263.6978039,0.59,0,,,,,Submitted,2025-05-16
2358,405,SO,11,83,394.2242011,0.06,8,2025-08-13,,,,Pending,2025-07-15
2359,500,SO,51,96,36.64386484,0.08,0,,,,,Completed,2025-10-30
2360,102,PO,13,53,252.1244434,0.68,0,,,,,Received,2025-01-19
2361,172,SO,66,89,873.2645614,0.05,0,,,,,Pending,2025-01-19
2362,450,SO,78,23,512.0224149,0.22,0,,,,,Received,2025-01-19
2363,83,PO,28,74,877.531913,0.83,0,,,,,Completed,2025-01-19
2364,475,PO,78,45,883.5644602,0.77,0,,,,,Shipped,2025-05-18
2365,400,PO,16,34,503.0205348,0.10,0,,,,,Pending,2025-05-18
2366,9,PO,37,16,43.82393294,0.78,0,,,,,Completed,2025-08-09
2367,214,SO,5,100,890.8102101,0.92,0,,,,,Submitted,2025-08-09
2368,201,PO,13,29,732.1090518,0.64,0,,,,,Pending,2025-08-09
2369,233,PO,96,89,850.8034775,0.13,0,,,,,Submitted,2025-08-09
2370,391,PO,55,68,388.5136658,0.50,0,,,,,Received,2025-08-09
2371,41,SO,2,99,511.6479765,0.48,0,,,,,Received,2025-01-15
2372,139,PO,63,32,969.1381872,0.10,0,,,,,Completed,2025-01-15
2373,122,PO,68,22,890.1974607,0.85,0,,,,,Completed,2025-01-27
2374,486,PO,58,21,174.2439939,0.90,0,,,,,Completed,2025-01-27
2375,205,PO,22,60,522.7742076,0.58,0,,,,,Draft,2025-10-21
2376,229,PO,61,48,721.9711834,0.50,0,,,,,Draft,2025-10-21
2377,215,SO,53,46,616.2052239,0.05,0,,,,,Completed,2025-10-21
2378,245,PO,81,44,662.4964891,0.61,0,,,,,Cancelled,2025-10-21
2379,432,SO,52,64,566.1035696,0.25,0,,,,,Received,2025-10-21
2380,88,PO,93,61,744.1143279,0.64,0,,,,,Completed,2025-08-03
2381,167,SO,14,54,943.1963478,0.28,0,,,,,Submitted,2025-08-03
2382,448,PO,66,65,967.7876131,0.53,0,,,,,Shipped,2025-08-03
2383,384,SO,2,58,346.3262658,0.39,0,,,,,Draft,2025-08-03
2384,463,SO,81,41,169.9672076,0.77,0,,,,,Draft,2025-09-03
2385,97,PO,83,60,684.3614211,0.31,0,,,,,Pending,2025-09-03
2386,120,PO,50,16,490.2662493,0.31,0,,,,,Received,2025-09-03
2387,243,PO,86,70,190.5552368,0.34,0,,,,,Draft,2025-09-03
2388,368,PO,5,78,161.8789896,0.52,0,,,,,Cancelled,2025-09-03
2389,41,SO,94,76,644.4406429,0.94,0,,,,,Draft,2025-03-21
2390,2,PO,97,2,225.0515668,0.89,0,,,,,Pending,2025-03-21
2391,18,PO,4,83,121.287409,0.58,0,,,,,Shipped,2025-03-21
2392,84,SO,46,40,539.6733916,0.18,0,,,,,Completed,2025-03-21
2393,375,PO,64,4,991.2849027,0.34,0,,,,,Received,2025-03-18
2394,213,SO,8,89,160.0117324,0.05,0,,,,,Pending,2025-11-28
2395,414,PO,79,8,624.3506049,0.17,0,,,,,Cancelled,2025-11-28
2396,357,PO,43,60,546.2373011,0.64,0,,,,,Draft,2025-11-28
2397,321,SO,55,59,236.8462256,0.27,0,,,,,Pending,2025-11-28
2398,38,PO,96,60,802.7856783,0.28,0,,,,,Cancelled,2025-11-28
2399,127,PO,37,81,849.1706591,0.66,0,,,,,Submitted,2025-04-21
2400,274,PO,17,24,747.4943559,0.47,4,2025-12-20,,,,Cancelled,2025-11-28
2401,256,SO,32,54,354.4836201,0.68,0,,,,,Completed,2025-11-28
2402,277,SO,83,80,988.2012127,0.50,0,,,,,Draft,2025-11-28
2403,307,PO,39,54,65.60888167,0.18,0,,,,,Cancelled,2025-11-28
2404,232,SO,57,15,691.0619025,0.98,0,,,,,Cancelled,2025-03-19
2405,257,SO,26,67,787.0091069,0.15,0,,,,,Submitted,2025-03-19
2406,200,SO,58,60,508.844699,0.56,0,,,,,Cancelled,2025-03-19
2407,34,SO,100,17,819.7822532,0.61,0,,,,,Completed,2025-03-11
2408,323,PO,70,76,355.1156143,0.13,0,,,,,Draft,2025-09-28
2409,441,SO,90,82,358.6885833,0.99,0,,,,,Cancelled,2025-09-28
2410,417,SO,50,27,784.3891325,0.81,0,,,,,Shipped,2025-09-28
2411,492,PO,82,2,380.6945234,0.86,0,,,,,Pending,2025-09-30
2412,227,PO,27,27,607.4634165,0.49,0,,,,,Draft,2025-09-30
2413,395,SO,58,36,394.4500504,0.53,0,,,,,Received,2025-09-30
2414,358,SO,63,47,739.3886129,0.27,0,,,,,Draft,2025-09-30
2415,209,SO,49,91,750.1691615,0.63,0,,,,,Draft,2025-09-30
2416,330,SO,73,75,864.5560364,0.93,0,,,,,Received,2025-10-03
2417,161,PO,98,32,670.841947,0.27,0,,,,,Draft,2025-10-03
2418,109,PO,28,65,294.5992364,0.74,0,,,,,Shipped,2025-10-03
2419,93,SO,45,88,720.4900579,0.76,0,,,,,Draft,2025-10-03
2420,358,PO,61,69,891.1390498,0.54,0,,,,,Shipped,2025-10-03
2421,488,PO,44,90,175.8226681,0.31,0,,,,,Shipped,2025-11-30
2422,41,SO,5,95,393.4877677,0.20,0,,,,,Cancelled,2025-11-30
2423,194,SO,67,85,207.3190962,0.46,0,,,,,Submitted,2025-11-30
2424,264,PO,82,30,213.4767766,0.40,0,,,,,Pending,2025-11-30
2425,299,PO,25,76,38.25160371,0.71,0,,,,,Submitted,2025-11-30
2426,446,PO,55,2,283.4407983,0.65,0,,,,,Draft,2025-09-11
2427,27,SO,84,77,359.8747377,0.60,4,2025-10-06,,,,Shipped,2025-09-14
2428,396,PO,72,13,932.5558739,0.27,0,,,,,Shipped,2025-05-25
2429,60,PO,97,15,402.9912577,0.37,0,,,,,Pending,2025-05-25
2430,419,PO,74,94,850.2891528,0.95,0,,,,,Submitted,2025-05-25
2431,23,SO,63,13,756.0189938,0.37,0,,,,,Draft,2025-05-25
2432,227,SO,78,44,818.4026783,0.62,0,,,,,Submitted,2025-05-25
2433,29,PO,94,28,473.8187146,0.03,0,,,,,Shipped,2025-03-29
2434,270,PO,97,54,165.1137317,0.84,0,,,,,Pending,2025-03-29
2435,107,SO,40,13,326.8146576,0.80,0,,,,,Cancelled,2025-03-29
2436,36,SO,40,26,442.6245534,0.17,0,,,,,Received,2025-03-29
2437,133,PO,53,62,423.8843424,0.48,0,,,,,Cancelled,2025-04-28
2438,25,SO,59,32,43.8997262,0.81,0,,,,,Completed,2025-04-28
2439,161,SO,24,15,523.2786438,0.44,0,,,,,Pending,2025-04-28
2440,401,SO,45,61,763.5127036,0.90,0,,,,,Completed,2025-04-28
2441,32,SO,43,54,382.2439662,0.36,0,,,,,Completed,2025-04-14
2442,451,PO,75,35,343.4594504,0.10,0,,,,,Shipped,2025-04-14
2443,108,PO,64,81,637.4712875,0.19,0,,,,,Submitted,2025-04-14
2444,293,PO,10,31,16.52021419,0.92,0,,,,,Pending,2025-04-14
2445,238,SO,10,56,245.030444,0.42,0,,,,,Completed,2025-06-20
2446,58,SO,74,44,921.1434614,0.04,0,,,,,Draft,2025-06-20
2447,127,SO,98,10,120.7254992,0.76,0,,,,,Submitted,2025-06-20
2448,313,PO,69,19,982.6552139,0.32,0,,,,,Pending,2025-06-20
2449,495,SO,2,4,631.1193023,0.79,0,,,,,Draft,2025-06-20
2450,201,PO,12,9,671.2131758,0.11,0,,,,,Received,2025-08-25
2451,22,PO,29,2,203.734093,0.42,0,,,,,Draft,2025-08-25
2452,305,SO,85,57,708.3065538,0.18,0,,,,,Draft,2025-08-25
2453,471,PO,36,20,904.6821751,0.51,0,,,,,Draft,2025-08-25
2454,215,SO,24,78,817.3481738,0.37,0,,,,,Submitted,2025-08-25
2455,84,PO,76,95,116.3767826,0.53,0,,,,,Shipped,2025-04-23
2456,131,SO,26,37,532.2448499,0.25,0,,,,,Received,2025-05-12
2457,186,PO,42,72,820.8110337,0.42,0,,,,,Completed,2025-05-12
2458,445,PO,55,42,688.6141763,0.16,0,,,,,Pending,2025-11-19
2459,328,PO,90,76,729.5837836,0.58,0,,,,,Received,2025-11-19
2460,345,PO,2,25,839.0193723,0.79,0,,,,,Shipped,2025-11-19
2461,457,SO,98,64,15.4350248,0.40,0,,,,,Draft,2025-06-20
2462,141,SO,60,97,535.3182969,0.17,0,,,,,Received,2025-06-20
2463,299,SO,14,67,497.1953787,0.34,0,,,,,Completed,2025-06-20
2464,367,PO,57,88,302.69686,0.11,0,,,,,Pending,2025-10-21
2465,64,PO,62,39,257.0408419,0.35,0,,,,,Cancelled,2025-10-21
2466,397,PO,13,19,551.530253,0.44,0,,,,,Pending,2025-10-21
2467,278,SO,43,43,162.6924347,0.98,0,,,,,Pending,2025-10-21
2468,457,PO,19,34,510.8657673,0.89,0,,,,,Pending,2025-10-21
2469,235,SO,2,69,105.2469616,0.95,0,,,,,Cancelled,2025-09-21
2470,192,SO,96,32,162.6499439,0.88,0,,,,,Draft,2025-09-21
2471,10,PO,95,90,813.8357077,0.01,0,,,,,Shipped,2025-10-05
2472,463,SO,69,53,766.0552758,0.16,0,,,,,Completed,2025-10-05
2473,471,PO,3,62,380.0705282,0.96,0,,,,,Pending,2025-04-27
2474,94,PO,98,12,809.2524748,0.77,0,,,,,Cancelled,2025-04-27
2475,264,SO,20,16,517.6665849,0.01,0,,,,,Pending,2025-03-16
2476,275,PO,43,48,550.195448,0.54,0,,,,,Received,2025-04-25
2477,189,SO,43,89,635.7652349,0.34,0,,,,,Pending,2025-04-25
2478,342,PO,85,51,912.5446122,0.43,0,,,,,Cancelled,2025-04-25
2479,361,SO,40,51,948.9857065,0.79,0,,,,,Draft,2025-01-17
2480,384,PO,8,36,607.4712824,0.09,0,,,,,Completed,2025-01-17
2481,110,PO,16,23,654.3973445,0.47,0,,,,,Cancelled,2025-01-17
2482,297,SO,92,16,442.1168104,0.49,0,,,,,Draft,2025-11-12
2483,11,PO,100,22,137.3397553,0.73,0,,,,,Cancelled,2025-09-28
2484,192,PO,64,90,851.9000767,0.06,0,,,,,Pending,2025-01-06
2485,278,PO,95,42,826.866432,0.87,0,,,,,Shipped,2025-01-06
2486,205,PO,80,88,523.2776196,0.73,0,,,,,Shipped,2025-01-06
2487,181,PO,6,64,700.711312,0.94,0,,,,,Submitted,2025-07-21
2488,439,SO,86,10,338.1878171,0.56,0,,,,,Draft,2025-07-21
2489,120,PO,20,38,172.865586,0.62,0,,,,,Received,2025-08-02
2490,266,PO,59,88,819.108386,0.90,0,,,,,Shipped,2025-08-02
2491,423,PO,31,46,708.5203345,0.30,0,,,,,Shipped,2025-08-02
2492,179,PO,5,9,347.8973218,0.15,0,,,,,Submitted,2025-08-02
2493,428,PO,12,56,666.3163431,0.07,0,,,,,Shipped,2025-08-02
2494,224,SO,12,80,1.477473309,0.61,0,,,,,Cancelled,2025-09-20
2495,21,SO,37,18,622.2096121,0.66,0,,,,,Completed,2025-04-18
2496,204,SO,64,12,237.6869148,0.13,7,2025-05-03,,,,Submitted,2025-04-18
2497,174,PO,32,91,479.1009915,0.98,4,2025-05-05,,,,Received,2025-04-18
2498,51,PO,70,42,485.6052469,0.59,0,,,,,Received,2025-04-18
2499,65,SO,8,58,598.6016139,0.76,0,,,,,Received,2025-03-13
2500,184,SO,73,65,72.35540562,0.47,0,,,,,Pending,2025-03-25
2501,116,SO,1,12,733.455535,0.06,0,,,,,Draft,2025-03-25
2502,261,SO,85,83,744.3726711,0.75,0,,,,,Submitted,2025-03-25
2503,481,PO,45,78,809.3769168,0.23,0,,,,,Received,2025-03-25
2504,29,PO,25,94,222.6556351,0.10,0,,,,,Received,2025-03-25
2505,189,SO,41,65,362.1742644,0.10,0,,,,,Pending,2025-07-27
2506,78,PO,26,17,941.417149,0.38,0,,,,,Cancelled,2025-07-27
2507,376,SO,16,81,329.4395645,0.56,0,,,,,Shipped,2025-07-27
2508,144,SO,78,39,46.31479466,0.29,0,,,,,Draft,2025-07-27
2509,246,SO,88,75,715.8171787,0.27,0,,,,,Draft,2025-03-31
2510,394,PO,54,74,326.1619929,0.35,3,2025-04-06,,,,Cancelled,2025-03-31
2511,482,SO,50,99,577.5980253,0.72,1,2025-04-07,,,,Submitted,2025-03-31
2512,236,SO,73,30,490.4274961,0.23,0,,,,,Shipped,2025-03-31
2513,312,SO,75,46,627.3996278,0.73,0,,,,,Shipped,2025-07-20
2514,411,SO,85,88,819.2762839,0.79,0,,,,,Completed,2025-07-20
2515,326,PO,73,30,254.9050441,0.79,0,,,,,Draft,2025-07-20
2516,308,PO,77,95,954.3629695,0.29,0,,,,,Completed,2025-07-20
2517,78,PO,8,19,747.5831422,0.05,0,,,,,Completed,2025-12-11
2518,398,PO,34,51,483.6644924,0.68,0,,,,,Draft,2025-05-04
2519,271,SO,10,88,219.1630407,0.52,0,,,,,Submitted,2025-05-04
2520,249,PO,66,6,34.55484164,0.47,0,,,,,Submitted,2025-05-04
2521,17,PO,75,56,97.17517962,0.64,0,,,,,Draft,2025-05-04
2522,203,SO,31,4,123.9358261,0.24,0,,,,,Received,2025-05-04
2523,367,PO,4,9,758.5166896,0.17,0,,,,,Cancelled,2025-10-06
2524,142,SO,31,14,836.0187973,0.75,0,,,,,Cancelled,2025-10-06
2525,98,PO,71,87,948.7848434,0.64,0,,,,,Draft,2025-10-06
2526,467,SO,67,5,86.40568696,0.87,0,,,,,Submitted,2025-06-28
2527,65,SO,91,35,282.717641,0.63,0,,,,,Submitted,2025-09-22
2528,22,SO,58,51,380.1690749,0.99,0,,,,,Submitted,2025-09-22
2529,240,SO,68,31,345.7706279,0.79,0,,,,,Draft,2025-09-22
2530,5,SO,41,76,442.0326324,0.49,0,,,,,Shipped,2025-09-22
2531,150,PO,44,69,537.5604585,0.22,0,,,,,Pending,2025-09-22
2532,269,SO,95,97,264.4825558,0.62,0,,,,,Completed,2025-09-27
2533,311,SO,78,41,794.1548808,0.61,0,,,,,Draft,2025-09-27
2534,405,SO,40,13,126.295909,0.33,0,,,,,Shipped,2025-09-27
2535,368,PO,89,13,66.15359937,0.56,0,,,,,Draft,2025-09-27
2536,240,PO,93,100,136.7845785,0.18,0,,,,,Completed,2025-09-27
2537,120,PO,19,35,921.9694614,0.02,0,,,,,Draft,2025-06-18
2538,165,SO,42,29,282.8703794,0.87,0,,,,,Cancelled,2025-06-18
2539,107,SO,51,63,790.1022933,0.10,0,,,,,Cancelled,2025-06-18
2540,463,SO,78,6,735.4079438,0.26,0,,,,,Pending,2025-09-25
2541,101,SO,21,86,190.5357498,0.77,0,,,,,Draft,2025-09-25
2542,96,PO,30,67,12.05711478,0.80,0,,,,,Received,2025-09-25
2543,111,PO,3,89,264.3452001,0.14,0,,,,,Completed,2025-09-25
2544,411,SO,2,82,216.2028906,0.64,0,,,,,Received,2025-09-25
2545,34,PO,91,99,63.47091953,0.35,0,,,,,Pending,2025-05-09
2546,236,PO,56,21,960.2792944,0.36,0,,,,,Submitted,2025-05-09
2547,107,PO,64,35,371.3001166,0.07,0,,,,,Received,2025-05-09
2548,397,PO,52,86,238.3523011,0.79,0,,,,,Draft,2025-02-21
2549,404,SO,61,82,391.7521635,0.06,0,,,,,Cancelled,2025-07-19
2550,225,SO,11,71,703.5548094,0.03,0,,,,,Shipped,2025-03-09
2551,418,PO,87,17,963.1383367,0.55,0,,,,,Shipped,2025-03-09
2552,85,SO,83,73,813.1731122,0.01,0,,,,,Draft,2025-03-09
2553,249,PO,48,16,156.9588994,0.58,0,,,,,Cancelled,2025-11-21
2554,399,PO,85,67,675.7088943,0.70,0,,,,,Draft,2025-11-21
2555,41,SO,58,34,235.4214304,0.53,0,,,,,Received,2025-12-28
2556,427,SO,73,90,233.5613481,0.35,0,,,,,Pending,2025-12-28
2557,61,SO,72,77,129.8527403,0.04,0,,,,,Cancelled,2025-12-28
2558,317,PO,73,33,471.1905994,0.39,0,,,,,Submitted,2025-12-28
2559,383,SO,70,3,420.9980797,0.61,0,,,,,Submitted,2025-12-28
2560,64,PO,66,68,496.4649144,0.25,0,,,,,Completed,2025-12-16
2561,116,PO,76,20,447.7432608,0.91,0,,,,,Submitted,2025-12-16
2562,51,PO,72,31,712.7098211,0.85,0,,,,,Shipped,2025-12-16
2563,312,PO,64,56,729.9726293,0.19,0,,,,,Shipped,2025-12-16
2564,341,PO,69,91,506.7445716,0.84,0,,,,,Draft,2025-07-11
2565,373,PO,19,14,591.6276745,0.93,0,,,,,Cancelled,2025-07-11
2566,306,SO,11,53,315.5122333,0.95,0,,,,,Pending,2025-11-03
2567,408,SO,11,50,329.7214041,0.85,0,,,,,Completed,2025-11-03
2568,78,SO,84,58,8.010442626,0.95,0,,,,,Shipped,2025-01-28
2569,381,PO,19,54,752.8803908,0.65,0,,,,,Received,2025-10-26
2570,310,SO,50,77,902.961105,0.70,4,2025-01-28,,,,Completed,2025-01-18
2571,306,SO,58,38,558.3464602,0.80,0,,,,,Completed,2025-01-18
2572,129,PO,94,73,624.4976363,0.67,0,,,,,Draft,2025-01-18
2573,470,PO,72,14,119.308652,0.25,0,,,,,Received,2025-01-18
2574,461,SO,99,89,332.1972757,0.94,0,,,,,Completed,2025-01-18
2575,253,SO,2,39,495.6209311,0.13,0,,,,,Draft,2025-01-03
2576,60,SO,21,5,617.7713122,0.43,0,,,,,Completed,2025-02-20
2577,303,PO,39,84,181.6788091,0.24,0,,,,,Received,2025-02-20
2578,351,SO,67,90,773.9990417,0.80,0,,,,,Pending,2025-02-20
2579,88,PO,52,59,477.3938024,0.30,0,,,,,Pending,2025-08-19
2580,429,PO,55,7,963.0280422,0.81,0,,,,,Completed,2025-01-25
2581,250,SO,4,23,764.3569035,0.61,0,,,,,Submitted,2025-01-25
2582,129,PO,52,42,557.5663283,0.58,0,,,,,Shipped,2025-01-25
2583,77,PO,76,99,132.5862609,0.70,0,,,,,Submitted,2025-01-25
2584,226,SO,3,71,131.9869128,0.95,0,,,,,Completed,2025-02-25
2585,380,PO,50,17,117.4965498,0.15,0,,,,,Completed,2025-03-21
2586,75,PO,31,98,38.80409694,0.35,0,,,,,Cancelled,2025-03-21
2587,152,SO,21,29,46.32592604,0.63,0,,,,,Pending,2025-06-16
2588,473,SO,65,84,532.8401779,0.21,0,,,,,Received,2025-01-23
2589,261,SO,8,72,73.24609735,0.27,0,,,,,Shipped,2025-01-23
2590,370,SO,46,90,79.78248763,0.61,0,,,,,Draft,2025-01-23
2591,394,PO,56,61,208.4288359,0.94,0,,,,,Pending,2025-01-23
2592,353,PO,27,28,902.4603432,0.21,0,,,,,Submitted,2025-01-23
2593,146,SO,4,50,964.7359437,0.55,0,,,,,Shipped,2025-08-21
2594,261,PO,33,75,337.4018378,0.88,0,,,,,Shipped,2025-08-21
2595,203,PO,57,61,993.3537247,0.35,0,,,,,Shipped,2025-08-21
2596,433,SO,71,39,72.03620697,0.13,0,,,,,Submitted,2025-12-07
2597,42,SO,38,12,734.1460173,0.26,0,,,,,Submitted,2025-12-07
2598,189,PO,45,68,450.8929741,0.10,0,,,,,Draft,2025-12-07
2599,457,SO,59,14,535.9168713,0.36,0,,,,,Submitted,2025-11-30
2600,217,PO,85,60,434.5382279,0.97,0,,,,,Pending,2025-11-30
2601,78,SO,2,23,414.9427383,0.53,0,,,,,Submitted,2025-11-30
2602,461,PO,40,97,390.6343715,0.45,0,,,,,Completed,2025-08-29
2603,67,SO,42,72,16.46983122,0.81,0,,,,,Submitted,2025-08-29
2604,233,PO,70,89,130.8887498,0.14,0,,,,,Shipped,2025-08-29
2605,30,PO,56,93,963.4133762,0.44,0,,,,,Shipped,2025-08-29
2606,195,PO,51,84,684.869349,0.35,0,,,,,Draft,2025-08-29
2607,246,SO,46,3,549.906465,0.41,0,,,,,Submitted,2025-01-06
2608,315,PO,4,36,441.4404796,0.48,0,,,,,Completed,2025-01-06
2609,322,SO,70,88,235.9152608,0.46,0,,,,,Shipped,2025-07-14
2610,42,PO,49,62,976.2583586,1.00,0,,,,,Shipped,2025-07-14
2611,444,SO,64,47,84.78013746,0.67,0,,,,,Draft,2025-07-14
2612,491,PO,2,90,120.3420142,0.83,0,,,,,Pending,2025-07-14
2613,299,SO,45,15,760.7960018,0.67,0,,,,,Submitted,2025-07-14
2614,153,PO,83,87,376.8024528,0.97,0,,,,,Submitted,2025-05-31
2615,325,SO,71,33,961.9750587,0.19,0,,,,,Received,2025-01-07
2616,109,SO,5,11,442.5966831,0.96,0,,,,,Received,2025-01-07
2617,39,SO,36,97,837.730168,0.79,0,,,,,Submitted,2025-01-07
2618,384,PO,61,38,387.5260424,0.43,0,,,,,Received,2025-01-07
2619,356,PO,40,52,556.7909911,0.90,0,,,,,Pending,2025-01-07
2620,397,SO,97,60,547.0971666,0.45,0,,,,,Cancelled,2025-09-21
2621,4,PO,10,75,412.2567084,0.98,0,,,,,Submitted,2025-09-21
2622,489,PO,50,64,728.4084747,0.37,0,,,,,Shipped,2025-09-21
2623,500,SO,86,74,733.9636815,0.29,0,,,,,Shipped,2025-09-21
2624,134,PO,68,90,253.6447228,0.52,0,,,,,Completed,2025-07-15
2625,321,PO,67,67,119.5909114,0.19,0,,,,,Completed,2025-07-15
2626,373,PO,15,60,284.4053416,0.49,0,,,,,Submitted,2025-07-15
2627,262,SO,96,11,682.0579424,0.48,0,,,,,Completed,2025-07-15
2628,441,SO,93,36,907.9386787,0.94,0,,,,,Received,2025-04-15
2629,35,SO,88,66,869.3229786,0.46,0,,,,,Completed,2025-07-03
2630,470,PO,76,9,515.0022799,0.36,0,,,,,Cancelled,2025-07-03
2631,281,PO,84,79,61.83409747,0.14,0,,,,,Cancelled,2025-07-03
2632,492,SO,43,53,965.7485933,0.08,0,,,,,Pending,2025-07-03
2633,235,SO,85,100,351.4053054,0.03,0,,,,,Pending,2025-07-03
2634,473,SO,79,5,97.59539405,0.49,0,,,,,Submitted,2025-09-12
2635,423,SO,36,52,302.6028416,0.64,0,,,,,Cancelled,2025-09-12
2636,52,PO,76,67,965.9574037,0.22,0,,,,,Completed,2025-06-07
2637,495,SO,38,33,883.8687923,0.14,0,,,,,Shipped,2025-06-07
2638,380,SO,78,90,279.0941431,0.56,0,,,,,Completed,2025-06-07
2639,342,SO,13,55,311.2471905,0.67,0,,,,,Submitted,2025-12-09
2640,300,PO,54,39,261.891155,0.19,0,,,,,Shipped,2025-12-09
2641,184,SO,52,34,93.9981564,0.51,0,,,,,Draft,2025-12-09
2642,254,PO,99,33,395.49377,0.46,0,,,,,Pending,2025-12-09
2643,258,SO,96,95,820.505051,0.20,0,,,,,Draft,2025-03-07
2644,309,SO,96,45,381.3270064,0.61,0,,,,,Shipped,2025-12-02
2645,276,SO,63,68,27.23486657,0.21,0,,,,,Completed,2025-07-11
2646,157,PO,23,26,285.7664847,0.79,0,,,,,Received,2025-07-11
2647,226,PO,68,63,96.26869972,0.25,0,,,,,Submitted,2025-07-11
2648,368,PO,77,21,167.7980956,0.91,0,,,,,Cancelled,2025-07-11
2649,408,SO,90,76,411.8656156,0.94,0,,,,,Completed,2025-07-11
2650,393,PO,48,35,874.2715576,0.22,0,,,,,Shipped,2025-03-29
2651,13,SO,53,56,748.0733233,0.33,0,,,,,Draft,2025-03-29
2652,40,PO,56,39,919.2898647,0.74,0,,,,,Shipped,2025-03-29
2653,86,PO,20,99,972.5934446,0.36,0,,,,,Draft,2025-08-15
2654,51,PO,9,29,24.9864959,0.58,0,,,,,Completed,2025-08-15
2655,228,PO,54,26,942.6087376,0.08,0,,,,,Shipped,2025-04-03
2656,441,PO,97,31,585.1498676,0.12,0,,,,,Received,2025-04-03
2657,45,PO,98,38,882.3771309,0.98,0,,,,,Draft,2025-05-10
2658,304,PO,30,63,881.2127095,0.69,0,,,,,Pending,2025-05-10
2659,240,SO,57,67,407.0044923,0.03,0,,,,,Received,2025-05-10
2660,208,PO,88,85,708.0086583,0.42,0,,,,,Received,2025-10-18
2661,454,SO,87,27,669.4641424,0.92,0,,,,,Completed,2025-10-18
2662,37,PO,39,85,296.0110506,0.64,0,,,,,Shipped,2025-10-18
2663,483,PO,90,61,226.8011358,0.55,0,,,,,Submitted,2025-10-18
2664,3,PO,63,19,204.7370035,0.86,0,,,,,Shipped,2025-01-29
2665,347,PO,52,66,155.3314457,0.84,0,,,,,Completed,2025-01-29
2666,154,SO,30,11,631.473608,0.05,0,,,,,Shipped,2025-01-29
2667,154,SO,84,36,592.9351475,0.78,0,,,,,Draft,2025-01-29
2668,161,SO,62,34,268.9399186,0.17,0,,,,,Shipped,2025-12-17
2669,310,PO,12,95,289.2866853,0.20,0,,,,,Pending,2025-12-17
2670,284,PO,92,75,159.0402128,0.83,0,,,,,Cancelled,2025-12-17
2671,411,SO,70,91,332.7291615,0.28,0,,,,,Draft,2025-12-17
2672,255,PO,13,43,647.2160047,0.59,0,,,,,Shipped,2025-12-17
2673,208,PO,25,50,66.77288481,0.85,0,,,,,Received,2025-06-17
2674,163,PO,6,84,528.4194972,0.86,0,,,,,Cancelled,2025-06-17
2675,115,SO,45,16,271.7927572,0.44,0,,,,,Completed,2025-06-17
2676,394,PO,88,74,292.3858664,0.50,0,,,,,Completed,2025-03-30
2677,424,SO,52,92,70.95714096,0.34,0,,,,,Pending,2025-03-30
2678,157,PO,8,61,289.2755518,0.89,0,,,,,Received,2025-09-12
2679,309,SO,24,86,216.9035407,0.85,0,,,,,Received,2025-09-12
2680,498,SO,26,37,929.1211088,0.53,0,,,,,Submitted,2025-09-12
2681,343,PO,51,42,560.974158,0.69,0,,,,,Received,2025-04-20
2682,192,SO,77,65,247.6937041,0.18,0,,,,,Completed,2025-04-20
2683,59,PO,87,50,624.3522132,0.32,4,2025-05-25,,,,Received,2025-04-20
2684,145,SO,100,75,380.8806557,0.15,0,,,,,Completed,2025-04-20
2685,57,SO,88,47,445.2338895,0.26,0,,,,,Received,2025-10-30
2686,321,SO,34,86,518.5393284,0.11,0,,,,,Submitted,2025-10-30
2687,497,PO,37,33,823.8991272,0.31,0,,,,,Pending,2025-01-30
2688,286,SO,25,96,601.7891238,0.43,0,,,,,Received,2025-01-30
2689,40,PO,20,25,924.4917819,0.36,0,,,,,Completed,2025-12-28
2690,289,PO,53,67,495.1760649,0.28,0,,,,,Draft,2025-12-28
2691,361,SO,75,88,5.404311504,0.87,0,,,,,Completed,2025-12-28
2692,230,PO,51,19,233.0673723,0.79,0,,,,,Pending,2025-12-28
2693,334,SO,70,45,66.91923108,0.76,0,,,,,Shipped,2025-08-26
2694,152,SO,6,70,599.6111584,0.65,0,,,,,Cancelled,2025-08-26
2695,49,SO,15,46,43.35666791,0.12,0,,,,,Cancelled,2025-08-26
2696,334,PO,39,75,160.8526706,0.38,0,,,,,Submitted,2025-01-12
2697,66,SO,82,11,86.20066966,0.65,0,,,,,Shipped,2025-05-28
2698,432,SO,89,42,598.9867247,0.41,0,,,,,Cancelled,2025-05-18
2699,227,SO,49,30,633.9422706,0.48,0,,,,,Submitted,2025-05-18
